Sourcefile	20230123 155844 Faraday Airdemo Scan Analog.qmp
Exporttime	23.01.2023 16:04:30

Start Time	23.01.2023 15:58:50
End Time	23.01.2023 16:04:34


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	23.01.2023 15:58:50

Mass [amu]	Ion Current [A]
33,06	2,465424e-014
33,09	2,599081e-014
33,13	2,532871e-014
33,16	2,292939e-014
33,19	2,047669e-014
33,22	1,984795e-014
33,25	2,089104e-014
33,28	2,090455e-014
33,31	1,805702e-014
33,34	1,413234e-014
33,38	1,197166e-014
33,41	1,222265e-014
33,44	1,396020e-014
33,47	1,619783e-014
33,50	1,769136e-014
33,53	1,716993e-014
33,56	1,514527e-014
33,59	1,412742e-014
33,63	1,578462e-014
33,66	1,905416e-014
33,69	2,156487e-014
33,72	2,187401e-014
33,75	2,039154e-014
33,78	1,884058e-014
33,81	1,884793e-014
33,84	2,001151e-014
33,88	1,913465e-014
33,91	1,376464e-014
33,94	6,397471e-015
33,97	2,194787e-015
34,00	2,911418e-015
34,03	5,400521e-015
34,06	6,323757e-015
34,09	6,221573e-015
34,13	7,525548e-015
34,16	1,071709e-014
34,19	1,381023e-014
34,22	1,425251e-014
34,25	1,111851e-014
34,28	6,136960e-015
34,31	2,451545e-015
